,campus,building,room,time,associated,authenticated,capacity,occupancy,occupancyCount,module,size
6676,Belfield,Computer Science,B003,Wed Nov 11 19:18:18,0.0,0.0,,,,,
6677,Belfield,Computer Science,B003,Wed Nov 11 19:21:25,0.0,0.0,,,,,
6678,Belfield,Computer Science,B003,Wed Nov 11 19:28:21,0.0,0.0,,,,,
6679,Belfield,Computer Science,B003,Wed Nov 11 19:33:23,0.0,0.0,,,,,
6680,Belfield,Computer Science,B003,Wed Nov 11 19:38:34,0.0,0.0,,,,,
6681,Belfield,Computer Science,B003,Wed Nov 11 19:43:36,0.0,0.0,,,,,
6682,Belfield,Computer Science,B003,Wed Nov 11 19:48:29,0.0,0.0,,,,,
6683,Belfield,Computer Science,B003,Wed Nov 11 19:53:35,0.0,0.0,,,,,
6684,Belfield,Computer Science,B003,Wed Nov 11 19:58:48,0.0,0.0,,,,,
6685,Belfield,Computer Science,B003,Wed Nov 11 20:03:39,0.0,0.0,,,,,
6686,Belfield,Computer Science,B003,Wed Nov 11 20:08:38,0.0,0.0,,,,,
6687,Belfield,Computer Science,B003,Wed Nov 11 20:13:39,0.0,0.0,,,,,
6688,Belfield,Computer Science,B003,Wed Nov 11 20:18:44,0.0,0.0,,,,,
6689,Belfield,Computer Science,B003,Wed Nov 11 20:23:54,0.0,0.0,,,,,
6690,Belfield,Computer Science,B003,Wed Nov 11 20:28:51,0.0,0.0,,,,,
6691,Belfield,Computer Science,B003,Wed Nov 11 20:33:53,0.0,0.0,,,,,
6692,Belfield,Computer Science,B003,Wed Nov 11 20:38:55,0.0,0.0,,,,,
6693,Belfield,Computer Science,B003,Wed Nov 11 20:43:58,0.0,0.0,,,,,
6694,Belfield,Computer Science,B003,Wed Nov 11 20:48:56,0.0,0.0,,,,,
6695,Belfield,Computer Science,B003,Wed Nov 11 20:53:53,0.0,0.0,,,,,
6696,Belfield,Computer Science,B003,Wed Nov 11 20:59:18,0.0,0.0,,,,,
6697,Belfield,Computer Science,B003,Wed Nov 11 21:03:53,0.0,0.0,,,,,
6698,Belfield,Computer Science,B003,Wed Nov 11 21:09:01,0.0,0.0,,,,,
6699,Belfield,Computer Science,B003,Wed Nov 11 21:14:01,0.0,0.0,,,,,
6700,Belfield,Computer Science,B003,Wed Nov 11 21:19:02,0.0,0.0,,,,,
6701,Belfield,Computer Science,B003,Wed Nov 11 21:24:05,0.0,0.0,,,,,
6702,Belfield,Computer Science,B003,Wed Nov 11 21:29:05,0.0,0.0,,,,,
6703,Belfield,Computer Science,B003,Wed Nov 11 21:34:08,0.0,0.0,,,,,
6704,Belfield,Computer Science,B003,Wed Nov 11 21:39:10,0.0,0.0,,,,,
6705,Belfield,Computer Science,B003,Wed Nov 11 21:44:08,0.0,0.0,,,,,
6706,Belfield,Computer Science,B003,Wed Nov 11 21:49:11,0.0,0.0,,,,,
6707,Belfield,Computer Science,B003,Wed Nov 11 21:54:11,0.0,0.0,,,,,
6708,Belfield,Computer Science,B003,Wed Nov 11 21:59:27,0.0,0.0,,,,,
6709,Belfield,Computer Science,B003,Wed Nov 11 22:04:38,0.0,0.0,,,,,
6710,Belfield,Computer Science,B003,Wed Nov 11 22:09:35,0.0,0.0,,,,,
6711,Belfield,Computer Science,B003,Wed Nov 11 22:14:51,0.0,0.0,,,,,
6712,Belfield,Computer Science,B003,Wed Nov 11 22:19:44,0.0,0.0,,,,,
6713,Belfield,Computer Science,B003,Wed Nov 11 22:24:49,0.0,0.0,,,,,
6714,Belfield,Computer Science,B003,Wed Nov 11 22:34:54,0.0,0.0,,,,,
6715,Belfield,Computer Science,B003,Wed Nov 11 22:40:10,0.0,0.0,,,,,
6716,Belfield,Computer Science,B003,Wed Nov 11 22:45:14,0.0,0.0,,,,,
6717,Belfield,Computer Science,B003,Wed Nov 11 22:50:09,0.0,0.0,,,,,
6718,Belfield,Computer Science,B003,Wed Nov 11 22:55:09,0.0,0.0,,,,,
6719,Belfield,Computer Science,B003,Wed Nov 11 23:00:13,0.0,0.0,,,,,
6720,Belfield,Computer Science,B003,Wed Nov 11 23:05:11,0.0,0.0,,,,,
6721,Belfield,Computer Science,B003,Wed Nov 11 23:10:10,0.0,0.0,,,,,
6722,Belfield,Computer Science,B003,Wed Nov 11 23:15:13,0.0,0.0,,,,,
6723,Belfield,Computer Science,B003,Wed Nov 11 23:20:09,0.0,0.0,,,,,
6724,Belfield,Computer Science,B003,Wed Nov 11 23:25:14,0.0,0.0,,,,,
6725,Belfield,Computer Science,B003,Wed Nov 11 23:29:24,0.0,0.0,,,,,
6726,Belfield,Computer Science,B003,Wed Nov 11 23:35:28,0.0,0.0,,,,,
6727,Belfield,Computer Science,B003,Wed Nov 11 23:40:24,0.0,0.0,,,,,
6728,Belfield,Computer Science,B003,Wed Nov 11 23:45:19,0.0,0.0,,,,,
6729,Belfield,Computer Science,B003,Wed Nov 11 23:50:25,0.0,0.0,,,,,
6730,Belfield,Computer Science,B003,Wed Nov 11 23:55:29,0.0,0.0,,,,,
6731,Belfield,Computer Science,B003,Thu Nov 12 00:00:32,0.0,0.0,,,,,
6732,Belfield,Computer Science,B003,Thu Nov 12 00:05:42,0.0,0.0,,,,,
6733,Belfield,Computer Science,B003,Thu Nov 12 00:10:30,0.0,0.0,,,,,
6734,Belfield,Computer Science,B003,Thu Nov 12 00:24:57,0.0,0.0,,,,,
6735,Belfield,Computer Science,B003,Thu Nov 12 00:31:56,0.0,0.0,,,,,
6736,Belfield,Computer Science,B003,Thu Nov 12 00:35:57,0.0,0.0,,,,,
6737,Belfield,Computer Science,B003,Thu Nov 12 00:41:27,0.0,0.0,,,,,
6738,Belfield,Computer Science,B003,Thu Nov 12 00:45:49,0.0,0.0,,,,,
6739,Belfield,Computer Science,B003,Thu Nov 12 00:51:14,0.0,0.0,,,,,
6740,Belfield,Computer Science,B003,Thu Nov 12 00:55:54,0.0,0.0,,,,,
6741,Belfield,Computer Science,B003,Thu Nov 12 01:00:51,0.0,0.0,,,,,
6742,Belfield,Computer Science,B003,Thu Nov 12 01:06:00,0.0,0.0,,,,,
6743,Belfield,Computer Science,B003,Thu Nov 12 01:10:51,0.0,0.0,,,,,
6744,Belfield,Computer Science,B003,Thu Nov 12 01:15:57,0.0,0.0,,,,,
6745,Belfield,Computer Science,B003,Thu Nov 12 01:20:54,0.0,0.0,,,,,
6746,Belfield,Computer Science,B003,Thu Nov 12 01:25:55,0.0,0.0,,,,,
6747,Belfield,Computer Science,B003,Thu Nov 12 01:30:55,0.0,0.0,,,,,
6748,Belfield,Computer Science,B003,Thu Nov 12 01:35:56,0.0,0.0,,,,,
6749,Belfield,Computer Science,B003,Thu Nov 12 01:41:39,0.0,0.0,,,,,
6750,Belfield,Computer Science,B003,Thu Nov 12 01:46:00,0.0,0.0,,,,,
6751,Belfield,Computer Science,B003,Thu Nov 12 01:51:02,0.0,0.0,,,,,
6752,Belfield,Computer Science,B003,Thu Nov 12 01:56:04,0.0,0.0,,,,,
6753,Belfield,Computer Science,B003,Thu Nov 12 02:01:03,0.0,0.0,,,,,
6754,Belfield,Computer Science,B003,Thu Nov 12 02:06:15,0.0,0.0,,,,,
6755,Belfield,Computer Science,B003,Thu Nov 12 02:11:07,0.0,0.0,,,,,
6756,Belfield,Computer Science,B003,Thu Nov 12 02:16:22,0.0,0.0,,,,,
6757,Belfield,Computer Science,B003,Thu Nov 12 02:21:06,0.0,0.0,,,,,
6758,Belfield,Computer Science,B003,Thu Nov 12 02:26:18,0.0,0.0,,,,,
6759,Belfield,Computer Science,B003,Thu Nov 12 02:31:09,0.0,0.0,,,,,
6760,Belfield,Computer Science,B003,Thu Nov 12 02:36:10,0.0,0.0,,,,,
6761,Belfield,Computer Science,B003,Thu Nov 12 02:41:14,0.0,0.0,,,,,
6762,Belfield,Computer Science,B003,Thu Nov 12 02:46:16,0.0,0.0,,,,,
6763,Belfield,Computer Science,B003,Thu Nov 12 02:51:13,0.0,0.0,,,,,
6764,Belfield,Computer Science,B003,Thu Nov 12 02:56:16,0.0,0.0,,,,,
6765,Belfield,Computer Science,B003,Thu Nov 12 03:01:19,0.0,0.0,,,,,
6766,Belfield,Computer Science,B003,Thu Nov 12 03:06:17,0.0,0.0,,,,,
6767,Belfield,Computer Science,B003,Thu Nov 12 03:11:17,0.0,0.0,,,,,
6768,Belfield,Computer Science,B003,Thu Nov 12 03:16:20,0.0,0.0,,,,,
6769,Belfield,Computer Science,B003,Thu Nov 12 03:21:21,0.0,0.0,,,,,
6770,Belfield,Computer Science,B003,Thu Nov 12 03:26:22,0.0,0.0,,,,,
6771,Belfield,Computer Science,B003,Thu Nov 12 03:31:24,0.0,0.0,,,,,
6772,Belfield,Computer Science,B003,Thu Nov 12 03:35:19,0.0,0.0,,,,,
6773,Belfield,Computer Science,B003,Thu Nov 12 03:41:27,0.0,0.0,,,,,
6774,Belfield,Computer Science,B003,Thu Nov 12 03:46:27,0.0,0.0,,,,,
6775,Belfield,Computer Science,B003,Thu Nov 12 03:51:27,0.0,0.0,,,,,
6776,Belfield,Computer Science,B003,Thu Nov 12 03:56:29,0.0,0.0,,,,,
6777,Belfield,Computer Science,B003,Thu Nov 12 04:01:30,0.0,0.0,,,,,
6778,Belfield,Computer Science,B003,Thu Nov 12 04:06:30,0.0,0.0,,,,,
6779,Belfield,Computer Science,B003,Thu Nov 12 04:11:33,0.0,0.0,,,,,
6780,Belfield,Computer Science,B003,Thu Nov 12 04:16:32,0.0,0.0,,,,,
6781,Belfield,Computer Science,B003,Thu Nov 12 04:21:32,0.0,0.0,,,,,
6782,Belfield,Computer Science,B003,Thu Nov 12 04:26:52,0.0,0.0,,,,,
6783,Belfield,Computer Science,B003,Thu Nov 12 04:32:46,0.0,0.0,,,,,
6784,Belfield,Computer Science,B003,Thu Nov 12 04:36:40,0.0,0.0,,,,,
6785,Belfield,Computer Science,B003,Thu Nov 12 04:41:41,0.0,0.0,,,,,
6786,Belfield,Computer Science,B003,Thu Nov 12 04:46:39,0.0,0.0,,,,,
6787,Belfield,Computer Science,B003,Thu Nov 12 04:51:42,0.0,0.0,,,,,
6788,Belfield,Computer Science,B003,Thu Nov 12 04:56:44,0.0,0.0,,,,,
6789,Belfield,Computer Science,B003,Thu Nov 12 05:01:46,0.0,0.0,,,,,
6790,Belfield,Computer Science,B003,Thu Nov 12 05:06:47,0.0,0.0,,,,,
6791,Belfield,Computer Science,B003,Thu Nov 12 05:11:48,0.0,0.0,,,,,
6792,Belfield,Computer Science,B003,Thu Nov 12 05:16:51,0.0,0.0,,,,,
6793,Belfield,Computer Science,B003,Thu Nov 12 05:21:52,0.0,0.0,,,,,
6794,Belfield,Computer Science,B003,Thu Nov 12 05:26:54,0.0,0.0,,,,,
6795,Belfield,Computer Science,B003,Thu Nov 12 05:31:55,0.0,0.0,,,,,
6796,Belfield,Computer Science,B003,Thu Nov 12 05:36:59,0.0,0.0,,,,,
6797,Belfield,Computer Science,B003,Thu Nov 12 05:41:57,0.0,0.0,,,,,
6798,Belfield,Computer Science,B003,Thu Nov 12 05:47:01,0.0,0.0,,,,,
6799,Belfield,Computer Science,B003,Thu Nov 12 05:52:01,0.0,0.0,,,,,
6800,Belfield,Computer Science,B003,Thu Nov 12 05:57:04,0.0,0.0,,,,,
6801,Belfield,Computer Science,B003,Thu Nov 12 06:02:26,0.0,0.0,,,,,
6802,Belfield,Computer Science,B003,Thu Nov 12 06:07:06,0.0,0.0,,,,,
6803,Belfield,Computer Science,B003,Thu Nov 12 06:12:06,0.0,0.0,,,,,
6804,Belfield,Computer Science,B003,Thu Nov 12 06:17:09,0.0,0.0,,,,,
6805,Belfield,Computer Science,B003,Thu Nov 12 06:22:17,0.0,0.0,,,,,
6806,Belfield,Computer Science,B003,Thu Nov 12 06:27:11,0.0,0.0,,,,,
6807,Belfield,Computer Science,B003,Thu Nov 12 06:32:17,0.0,0.0,,,,,
6808,Belfield,Computer Science,B003,Thu Nov 12 06:37:15,0.0,0.0,,,,,
6809,Belfield,Computer Science,B003,Thu Nov 12 06:42:17,0.0,0.0,,,,,
6810,Belfield,Computer Science,B003,Thu Nov 12 06:47:20,0.0,0.0,,,,,
6811,Belfield,Computer Science,B003,Thu Nov 12 06:52:23,0.0,0.0,,,,,
6812,Belfield,Computer Science,B003,Thu Nov 12 06:57:22,0.0,0.0,,,,,
6813,Belfield,Computer Science,B003,Thu Nov 12 07:02:27,0.0,0.0,,,,,
6814,Belfield,Computer Science,B003,Thu Nov 12 07:07:28,0.0,0.0,,,,,
6815,Belfield,Computer Science,B003,Thu Nov 12 07:12:32,0.0,0.0,,,,,
6816,Belfield,Computer Science,B003,Thu Nov 12 07:17:35,0.0,0.0,,,,,
6817,Belfield,Computer Science,B003,Thu Nov 12 07:22:34,0.0,0.0,,,,,
6818,Belfield,Computer Science,B003,Thu Nov 12 07:27:39,0.0,0.0,,,,,
6819,Belfield,Computer Science,B003,Thu Nov 12 07:32:43,0.0,0.0,,,,,
6820,Belfield,Computer Science,B003,Thu Nov 12 07:37:43,0.0,0.0,,,,,
6821,Belfield,Computer Science,B003,Thu Nov 12 07:41:58,0.0,0.0,,,,,
6822,Belfield,Computer Science,B003,Thu Nov 12 07:47:54,0.0,0.0,,,,,
6823,Belfield,Computer Science,B003,Thu Nov 12 07:53:00,0.0,0.0,,,,,
6824,Belfield,Computer Science,B003,Thu Nov 12 07:57:59,0.0,0.0,,,,,
6825,Belfield,Computer Science,B003,Thu Nov 12 08:03:07,0.0,0.0,,,,,
6826,Belfield,Computer Science,B003,Thu Nov 12 08:08:12,0.0,0.0,,,,,
6827,Belfield,Computer Science,B003,Thu Nov 12 08:13:13,1.0,1.0,,,,,
6828,Belfield,Computer Science,B003,Thu Nov 12 08:18:27,1.0,1.0,,,,,
6829,Belfield,Computer Science,B003,Thu Nov 12 08:23:26,1.0,1.0,,,,,
6830,Belfield,Computer Science,B003,Thu Nov 12 08:28:36,1.0,1.0,,,,,
6831,Belfield,Computer Science,B003,Thu Nov 12 08:33:49,2.0,2.0,,,,,
6832,Belfield,Computer Science,B003,Thu Nov 12 08:38:54,2.0,2.0,,,,,
6833,Belfield,Computer Science,B003,Thu Nov 12 08:44:24,3.0,3.0,,,,,
6834,Belfield,Computer Science,B003,Thu Nov 12 08:49:12,3.0,3.0,,,,,
6835,Belfield,Computer Science,B003,Thu Nov 12 08:54:45,3.0,3.0,,,,,
6836,Belfield,Computer Science,B003,Thu Nov 12 09:00:25,5.0,5.0,,,,,
6837,Belfield,Computer Science,B003,Thu Nov 12 09:05:30,5.0,5.0,,,,,
6838,Belfield,Computer Science,B003,Thu Nov 12 09:10:05,6.0,6.0,,,,,
6839,Belfield,Computer Science,B003,Thu Nov 12 09:14:42,5.0,5.0,,,,,
6840,Belfield,Computer Science,B003,Thu Nov 12 09:20:31,5.0,5.0,,,,,
6841,Belfield,Computer Science,B003,Thu Nov 12 09:25:07,5.0,5.0,,,,,
6842,Belfield,Computer Science,B003,Thu Nov 12 09:34:49,7.0,7.0,,,,,
6843,Belfield,Computer Science,B003,Thu Nov 12 09:39:49,7.0,7.0,,,,,
6844,Belfield,Computer Science,B003,Thu Nov 12 09:45:11,7.0,7.0,,,,,
6845,Belfield,Computer Science,B003,Thu Nov 12 09:50:17,4.0,4.0,,,,,
6846,Belfield,Computer Science,B003,Thu Nov 12 09:55:57,14.0,13.0,,,,,
6847,Belfield,Computer Science,B003,Thu Nov 12 10:01:26,13.0,13.0,,,,,
6848,Belfield,Computer Science,B003,Thu Nov 12 10:06:39,8.0,8.0,,,,,
6849,Belfield,Computer Science,B003,Thu Nov 12 10:10:55,6.0,6.0,,,,,
6850,Belfield,Computer Science,B003,Thu Nov 12 10:15:51,4.0,4.0,,,,,
6851,Belfield,Computer Science,B003,Thu Nov 12 10:20:46,5.0,5.0,,,,,
6852,Belfield,Computer Science,B003,Thu Nov 12 10:25:57,5.0,5.0,,,,,
6853,Belfield,Computer Science,B003,Thu Nov 12 10:30:49,6.0,6.0,,,,,
6854,Belfield,Computer Science,B003,Thu Nov 12 10:36:07,4.0,4.0,,,,,
6855,Belfield,Computer Science,B003,Thu Nov 12 10:41:09,3.0,3.0,,,,,
6856,Belfield,Computer Science,B003,Thu Nov 12 10:46:23,3.0,3.0,,,,,
6857,Belfield,Computer Science,B003,Thu Nov 12 10:51:38,4.0,4.0,,,,,
6858,Belfield,Computer Science,B003,Thu Nov 12 10:57:32,1.0,1.0,,,,,
6859,Belfield,Computer Science,B003,Thu Nov 12 11:03:05,1.0,1.0,,,,,
6860,Belfield,Computer Science,B003,Thu Nov 12 11:08:03,5.0,5.0,,,,,
6861,Belfield,Computer Science,B003,Thu Nov 12 11:12:09,5.0,5.0,,,,,
6862,Belfield,Computer Science,B003,Thu Nov 12 11:17:07,7.0,7.0,,,,,
6863,Belfield,Computer Science,B003,Thu Nov 12 11:22:05,9.0,9.0,,,,,
6864,Belfield,Computer Science,B003,Thu Nov 12 11:27:01,14.0,14.0,,,,,
6865,Belfield,Computer Science,B003,Thu Nov 12 11:32:06,7.0,7.0,,,,,
6866,Belfield,Computer Science,B003,Thu Nov 12 11:37:17,9.0,9.0,,,,,
6867,Belfield,Computer Science,B003,Thu Nov 12 11:42:20,9.0,9.0,,,,,
6868,Belfield,Computer Science,B003,Thu Nov 12 11:47:23,8.0,8.0,,,,,
6869,Belfield,Computer Science,B003,Thu Nov 12 11:53:08,7.0,7.0,,,,,
6870,Belfield,Computer Science,B003,Thu Nov 12 11:59:00,13.0,13.0,,,,,
6871,Belfield,Computer Science,B003,Thu Nov 12 12:03:59,36.0,36.0,,,,,
6872,Belfield,Computer Science,B003,Thu Nov 12 12:08:33,62.0,62.0,,,,,
6873,Belfield,Computer Science,B003,Thu Nov 12 12:13:18,71.0,71.0,,,,,
6874,Belfield,Computer Science,B003,Thu Nov 12 12:18:19,70.0,69.0,,,,,
6875,Belfield,Computer Science,B003,Thu Nov 12 12:23:18,66.0,66.0,,,,,
6876,Belfield,Computer Science,B003,Thu Nov 12 12:28:16,69.0,69.0,,,,,
6877,Belfield,Computer Science,B003,Thu Nov 12 12:33:29,69.0,69.0,,,,,
6878,Belfield,Computer Science,B003,Thu Nov 12 12:38:29,69.0,69.0,,,,,
6879,Belfield,Computer Science,B003,Thu Nov 12 12:43:40,69.0,69.0,,,,,
6880,Belfield,Computer Science,B003,Thu Nov 12 12:49:06,69.0,68.0,,,,,
6881,Belfield,Computer Science,B003,Thu Nov 12 12:54:34,69.0,69.0,,,,,
6882,Belfield,Computer Science,B003,Thu Nov 12 13:00:04,75.0,74.0,,,,,
6883,Belfield,Computer Science,B003,Thu Nov 12 13:05:08,69.0,67.0,,,,,
6884,Belfield,Computer Science,B003,Thu Nov 12 13:09:57,24.0,23.0,,,,,
6885,Belfield,Computer Science,B003,Thu Nov 12 13:14:36,14.0,14.0,,,,,
6886,Belfield,Computer Science,B003,Thu Nov 12 13:19:35,9.0,9.0,,,,,
6887,Belfield,Computer Science,B003,Thu Nov 12 13:24:27,12.0,12.0,,,,,
6888,Belfield,Computer Science,B003,Thu Nov 12 13:29:29,14.0,14.0,,,,,
6889,Belfield,Computer Science,B003,Thu Nov 12 13:34:42,16.0,15.0,,,,,
6890,Belfield,Computer Science,B003,Thu Nov 12 13:39:48,15.0,15.0,,,,,
6891,Belfield,Computer Science,B003,Thu Nov 12 13:44:55,16.0,16.0,,,,,
6892,Belfield,Computer Science,B003,Thu Nov 12 13:50:15,17.0,17.0,,,,,
6893,Belfield,Computer Science,B003,Thu Nov 12 13:55:51,20.0,19.0,,,,,
6894,Belfield,Computer Science,B003,Thu Nov 12 14:01:17,25.0,25.0,,,,,
6895,Belfield,Computer Science,B003,Thu Nov 12 14:06:23,23.0,23.0,,,,,
6896,Belfield,Computer Science,B003,Thu Nov 12 14:10:35,18.0,18.0,,,,,
6897,Belfield,Computer Science,B003,Thu Nov 12 14:15:20,17.0,17.0,,,,,
6898,Belfield,Computer Science,B003,Thu Nov 12 14:20:28,17.0,17.0,,,,,
6899,Belfield,Computer Science,B003,Thu Nov 12 14:25:21,17.0,17.0,,,,,
6900,Belfield,Computer Science,B003,Thu Nov 12 14:30:30,19.0,19.0,,,,,
6901,Belfield,Computer Science,B003,Thu Nov 12 14:35:39,22.0,22.0,,,,,
6902,Belfield,Computer Science,B003,Thu Nov 12 14:40:39,19.0,19.0,,,,,
6903,Belfield,Computer Science,B003,Thu Nov 12 14:45:53,19.0,19.0,,,,,
6904,Belfield,Computer Science,B003,Thu Nov 12 14:51:02,22.0,22.0,,,,,
6905,Belfield,Computer Science,B003,Thu Nov 12 14:56:46,14.0,14.0,,,,,
6906,Belfield,Computer Science,B003,Thu Nov 12 15:02:01,14.0,14.0,,,,,
6907,Belfield,Computer Science,B003,Thu Nov 12 15:07:11,8.0,8.0,,,,,
6908,Belfield,Computer Science,B003,Thu Nov 12 15:11:35,11.0,10.0,,,,,
6909,Belfield,Computer Science,B003,Thu Nov 12 15:16:25,12.0,12.0,,,,,
6910,Belfield,Computer Science,B003,Thu Nov 12 15:21:27,12.0,12.0,,,,,
6911,Belfield,Computer Science,B003,Thu Nov 12 15:26:26,13.0,13.0,,,,,
6912,Belfield,Computer Science,B003,Thu Nov 12 15:31:27,12.0,12.0,,,,,
6913,Belfield,Computer Science,B003,Thu Nov 12 15:36:30,16.0,16.0,,,,,
6914,Belfield,Computer Science,B003,Thu Nov 12 15:41:31,14.0,14.0,,,,,
6915,Belfield,Computer Science,B003,Thu Nov 12 15:46:58,17.0,17.0,,,,,
6916,Belfield,Computer Science,B003,Thu Nov 12 15:51:52,14.0,14.0,,,,,
6917,Belfield,Computer Science,B003,Thu Nov 12 15:57:18,13.0,13.0,,,,,
6918,Belfield,Computer Science,B003,Thu Nov 12 16:02:46,15.0,15.0,,,,,
6919,Belfield,Computer Science,B003,Thu Nov 12 16:07:56,12.0,12.0,,,,,
6920,Belfield,Computer Science,B003,Thu Nov 12 16:12:21,9.0,9.0,,,,,
6921,Belfield,Computer Science,B003,Thu Nov 12 16:17:16,12.0,12.0,,,,,
6922,Belfield,Computer Science,B003,Thu Nov 12 16:22:13,20.0,20.0,,,,,
6923,Belfield,Computer Science,B003,Thu Nov 12 16:27:11,18.0,18.0,,,,,
6924,Belfield,Computer Science,B003,Thu Nov 12 16:32:16,15.0,15.0,,,,,
6925,Belfield,Computer Science,B003,Thu Nov 12 16:37:19,12.0,12.0,,,,,
6926,Belfield,Computer Science,B003,Thu Nov 12 16:42:25,11.0,11.0,,,,,
6927,Belfield,Computer Science,B003,Thu Nov 12 16:47:38,10.0,9.0,,,,,
6928,Belfield,Computer Science,B003,Thu Nov 12 16:52:45,9.0,9.0,,,,,
6929,Belfield,Computer Science,B003,Thu Nov 12 16:57:53,6.0,6.0,,,,,
6930,Belfield,Computer Science,B003,Thu Nov 12 17:03:12,5.0,5.0,,,,,
6931,Belfield,Computer Science,B003,Thu Nov 12 17:08:17,4.0,4.0,,,,,
6932,Belfield,Computer Science,B003,Thu Nov 12 17:13:05,3.0,3.0,,,,,
6933,Belfield,Computer Science,B003,Thu Nov 12 17:17:52,1.0,1.0,,,,,
6934,Belfield,Computer Science,B003,Thu Nov 12 17:22:53,3.0,3.0,,,,,
6935,Belfield,Computer Science,B003,Thu Nov 12 17:27:59,3.0,3.0,,,,,
6936,Belfield,Computer Science,B003,Thu Nov 12 17:32:59,4.0,4.0,,,,,
6937,Belfield,Computer Science,B003,Thu Nov 12 17:38:01,4.0,4.0,,,,,
6938,Belfield,Computer Science,B003,Thu Nov 12 17:43:01,4.0,4.0,,,,,
6939,Belfield,Computer Science,B003,Thu Nov 12 17:48:09,4.0,4.0,,,,,
6940,Belfield,Computer Science,B003,Thu Nov 12 17:53:20,3.0,3.0,,,,,
6941,Belfield,Computer Science,B003,Thu Nov 12 17:58:27,2.0,2.0,,,,,
6942,Belfield,Computer Science,B003,Thu Nov 12 18:03:35,3.0,3.0,,,,,
6943,Belfield,Computer Science,B003,Thu Nov 12 18:08:33,2.0,2.0,,,,,
6944,Belfield,Computer Science,B003,Thu Nov 12 18:13:35,1.0,1.0,,,,,
6945,Belfield,Computer Science,B003,Thu Nov 12 18:18:29,2.0,2.0,,,,,
6946,Belfield,Computer Science,B003,Thu Nov 12 18:23:29,2.0,2.0,,,,,
6947,Belfield,Computer Science,B003,Thu Nov 12 18:28:30,2.0,2.0,,,,,
6948,Belfield,Computer Science,B003,Thu Nov 12 18:33:33,1.0,1.0,,,,,
6949,Belfield,Computer Science,B003,Thu Nov 12 18:38:38,1.0,1.0,,,,,
6950,Belfield,Computer Science,B003,Thu Nov 12 18:43:39,1.0,1.0,,,,,
6951,Belfield,Computer Science,B003,Thu Nov 12 18:48:50,1.0,1.0,,,,,
6952,Belfield,Computer Science,B003,Thu Nov 12 18:54:07,1.0,1.0,,,,,
6953,Belfield,Computer Science,B003,Thu Nov 12 18:58:47,1.0,1.0,,,,,
6954,Belfield,Computer Science,B003,Thu Nov 12 19:03:53,1.0,1.0,,,,,
6955,Belfield,Computer Science,B003,Thu Nov 12 19:08:46,0.0,0.0,,,,,
6956,Belfield,Computer Science,B003,Thu Nov 12 19:13:46,0.0,0.0,,,,,
6957,Belfield,Computer Science,B003,Thu Nov 12 19:18:49,0.0,0.0,,,,,
6958,Belfield,Computer Science,B003,Thu Nov 12 19:23:52,0.0,0.0,,,,,
6959,Belfield,Computer Science,B003,Thu Nov 12 19:28:50,0.0,0.0,,,,,
6960,Belfield,Computer Science,B003,Thu Nov 12 19:33:56,0.0,0.0,,,,,
6961,Belfield,Computer Science,B003,Thu Nov 12 19:38:59,0.0,0.0,,,,,
6962,Belfield,Computer Science,B003,Thu Nov 12 19:44:00,0.0,0.0,,,,,
6963,Belfield,Computer Science,B003,Thu Nov 12 19:49:02,0.0,0.0,,,,,
6964,Belfield,Computer Science,B003,Thu Nov 12 19:54:07,0.0,0.0,,,,,
6965,Belfield,Computer Science,B003,Thu Nov 12 19:59:06,0.0,0.0,,,,,
6966,Belfield,Computer Science,B003,Thu Nov 12 20:04:13,0.0,0.0,,,,,
6967,Belfield,Computer Science,B003,Thu Nov 12 20:09:18,0.0,0.0,,,,,
6968,Belfield,Computer Science,B003,Thu Nov 12 20:14:22,0.0,0.0,,,,,
6969,Belfield,Computer Science,B003,Thu Nov 12 20:19:20,0.0,0.0,,,,,
6970,Belfield,Computer Science,B003,Thu Nov 12 20:23:35,0.0,0.0,,,,,
6971,Belfield,Computer Science,B003,Thu Nov 12 20:29:27,0.0,0.0,,,,,
6972,Belfield,Computer Science,B003,Thu Nov 12 20:34:25,0.0,0.0,,,,,
6973,Belfield,Computer Science,B003,Thu Nov 12 20:39:19,0.0,0.0,,,,,
6974,Belfield,Computer Science,B003,Thu Nov 12 20:44:23,0.0,0.0,,,,,
6975,Belfield,Computer Science,B003,Thu Nov 12 20:49:18,0.0,0.0,,,,,
6976,Belfield,Computer Science,B003,Thu Nov 12 20:54:20,0.0,0.0,,,,,
6977,Belfield,Computer Science,B003,Thu Nov 12 20:59:32,0.0,0.0,,,,,
6978,Belfield,Computer Science,B003,Thu Nov 12 21:04:23,0.0,0.0,,,,,
6979,Belfield,Computer Science,B003,Thu Nov 12 21:09:26,0.0,0.0,,,,,
6980,Belfield,Computer Science,B003,Thu Nov 12 21:14:26,0.0,0.0,,,,,
6981,Belfield,Computer Science,B003,Thu Nov 12 21:19:28,0.0,0.0,,,,,
6982,Belfield,Computer Science,B003,Thu Nov 12 21:24:26,0.0,0.0,,,,,
6983,Belfield,Computer Science,B003,Thu Nov 12 21:29:29,0.0,0.0,,,,,
6984,Belfield,Computer Science,B003,Thu Nov 12 21:34:27,0.0,0.0,,,,,
6985,Belfield,Computer Science,B003,Thu Nov 12 21:39:25,0.0,0.0,,,,,
