,room,time,capacity,occupancy,occupancyCount,module,size,hour,date,time_0,associated,authenticated,capacity_y
2821,B002,Tue Nov 03 00:43:30,90.0,,,,,0.0,3.0,Tue Nov 03 00:43:30,0.0,0.0,90.0
2822,B002,Tue Nov 03 00:48:31,90.0,,,,,0.0,3.0,Tue Nov 03 00:48:31,0.0,0.0,90.0
2823,B002,Tue Nov 03 00:53:32,90.0,,,,,0.0,3.0,Tue Nov 03 00:53:32,0.0,0.0,90.0
2824,B002,Tue Nov 03 00:58:36,90.0,,,,,0.0,3.0,Tue Nov 03 00:58:36,0.0,0.0,90.0
2825,B002,Tue Nov 03 01:03:36,90.0,,,,,1.0,3.0,Tue Nov 03 01:03:36,0.0,0.0,90.0
2826,B002,Tue Nov 03 01:08:33,90.0,,,,,1.0,3.0,Tue Nov 03 01:08:33,0.0,0.0,90.0
2827,B002,Tue Nov 03 01:13:41,90.0,,,,,1.0,3.0,Tue Nov 03 01:13:41,0.0,0.0,90.0
2828,B002,Tue Nov 03 01:18:35,90.0,,,,,1.0,3.0,Tue Nov 03 01:18:35,0.0,0.0,90.0
2829,B002,Tue Nov 03 01:23:35,90.0,,,,,1.0,3.0,Tue Nov 03 01:23:35,0.0,0.0,90.0
2830,B002,Tue Nov 03 01:28:36,90.0,,,,,1.0,3.0,Tue Nov 03 01:28:36,0.0,0.0,90.0
2831,B002,Tue Nov 03 01:33:36,90.0,,,,,1.0,3.0,Tue Nov 03 01:33:36,0.0,0.0,90.0
2832,B002,Tue Nov 03 01:38:36,90.0,,,,,1.0,3.0,Tue Nov 03 01:38:36,0.0,0.0,90.0
2833,B002,Tue Nov 03 01:43:38,90.0,,,,,1.0,3.0,Tue Nov 03 01:43:38,0.0,0.0,90.0
2834,B002,Tue Nov 03 01:48:38,90.0,,,,,1.0,3.0,Tue Nov 03 01:48:38,0.0,0.0,90.0
2835,B002,Tue Nov 03 01:53:38,90.0,,,,,1.0,3.0,Tue Nov 03 01:53:38,0.0,0.0,90.0
2836,B002,Tue Nov 03 01:58:40,90.0,,,,,1.0,3.0,Tue Nov 03 01:58:40,0.0,0.0,90.0
2837,B002,Tue Nov 03 02:03:47,90.0,,,,,2.0,3.0,Tue Nov 03 02:03:47,0.0,0.0,90.0
2838,B002,Tue Nov 03 02:08:47,90.0,,,,,2.0,3.0,Tue Nov 03 02:08:47,0.0,0.0,90.0
2839,B002,Tue Nov 03 02:13:44,90.0,,,,,2.0,3.0,Tue Nov 03 02:13:44,0.0,0.0,90.0
2840,B002,Tue Nov 03 02:18:45,90.0,,,,,2.0,3.0,Tue Nov 03 02:18:45,0.0,0.0,90.0
2841,B002,Tue Nov 03 02:23:46,90.0,,,,,2.0,3.0,Tue Nov 03 02:23:46,0.0,0.0,90.0
2842,B002,Tue Nov 03 02:28:48,90.0,,,,,2.0,3.0,Tue Nov 03 02:28:48,0.0,0.0,90.0
2843,B002,Tue Nov 03 02:33:49,90.0,,,,,2.0,3.0,Tue Nov 03 02:33:49,0.0,0.0,90.0
2844,B002,Tue Nov 03 02:38:52,90.0,,,,,2.0,3.0,Tue Nov 03 02:38:52,0.0,0.0,90.0
2845,B002,Tue Nov 03 02:43:52,90.0,,,,,2.0,3.0,Tue Nov 03 02:43:52,0.0,0.0,90.0
2846,B002,Tue Nov 03 02:48:54,90.0,,,,,2.0,3.0,Tue Nov 03 02:48:54,0.0,0.0,90.0
2847,B002,Tue Nov 03 02:53:52,90.0,,,,,2.0,3.0,Tue Nov 03 02:53:52,0.0,0.0,90.0
2848,B002,Tue Nov 03 02:58:53,90.0,,,,,2.0,3.0,Tue Nov 03 02:58:53,0.0,0.0,90.0
2849,B002,Tue Nov 03 03:03:55,90.0,,,,,3.0,3.0,Tue Nov 03 03:03:55,0.0,0.0,90.0
2850,B002,Tue Nov 03 03:08:57,90.0,,,,,3.0,3.0,Tue Nov 03 03:08:57,0.0,0.0,90.0
2851,B002,Tue Nov 03 03:12:10,90.0,,,,,3.0,3.0,Tue Nov 03 03:12:10,0.0,0.0,90.0
2852,B002,Tue Nov 03 03:18:58,90.0,,,,,3.0,3.0,Tue Nov 03 03:18:58,0.0,0.0,90.0
2853,B002,Tue Nov 03 03:23:57,90.0,,,,,3.0,3.0,Tue Nov 03 03:23:57,0.0,0.0,90.0
2854,B002,Tue Nov 03 03:29:00,90.0,,,,,3.0,3.0,Tue Nov 03 03:29:00,0.0,0.0,90.0
2855,B002,Tue Nov 03 03:34:03,90.0,,,,,3.0,3.0,Tue Nov 03 03:34:03,0.0,0.0,90.0
2856,B002,Tue Nov 03 03:39:00,90.0,,,,,3.0,3.0,Tue Nov 03 03:39:00,0.0,0.0,90.0
2857,B002,Tue Nov 03 03:44:03,90.0,,,,,3.0,3.0,Tue Nov 03 03:44:03,0.0,0.0,90.0
2858,B002,Tue Nov 03 03:49:02,90.0,,,,,3.0,3.0,Tue Nov 03 03:49:02,0.0,0.0,90.0
2859,B002,Tue Nov 03 03:54:04,90.0,,,,,3.0,3.0,Tue Nov 03 03:54:04,0.0,0.0,90.0
2860,B002,Tue Nov 03 03:59:06,90.0,,,,,3.0,3.0,Tue Nov 03 03:59:06,0.0,0.0,90.0
2861,B002,Tue Nov 03 04:04:08,90.0,,,,,4.0,3.0,Tue Nov 03 04:04:08,0.0,0.0,90.0
2862,B002,Tue Nov 03 04:09:07,90.0,,,,,4.0,3.0,Tue Nov 03 04:09:07,0.0,0.0,90.0
2863,B002,Tue Nov 03 04:14:07,90.0,,,,,4.0,3.0,Tue Nov 03 04:14:07,0.0,0.0,90.0
2864,B002,Tue Nov 03 04:19:09,90.0,,,,,4.0,3.0,Tue Nov 03 04:19:09,0.0,0.0,90.0
2865,B002,Tue Nov 03 04:24:09,90.0,,,,,4.0,3.0,Tue Nov 03 04:24:09,0.0,0.0,90.0
2866,B002,Tue Nov 03 04:29:11,90.0,,,,,4.0,3.0,Tue Nov 03 04:29:11,0.0,0.0,90.0
2867,B002,Tue Nov 03 04:34:13,90.0,,,,,4.0,3.0,Tue Nov 03 04:34:13,0.0,0.0,90.0
2868,B002,Tue Nov 03 04:39:12,90.0,,,,,4.0,3.0,Tue Nov 03 04:39:12,0.0,0.0,90.0
2869,B002,Tue Nov 03 04:44:13,90.0,,,,,4.0,3.0,Tue Nov 03 04:44:13,0.0,0.0,90.0
2870,B002,Tue Nov 03 04:49:13,90.0,,,,,4.0,3.0,Tue Nov 03 04:49:13,0.0,0.0,90.0
2871,B002,Tue Nov 03 04:54:15,90.0,,,,,4.0,3.0,Tue Nov 03 04:54:15,0.0,0.0,90.0
2872,B002,Tue Nov 03 04:59:19,90.0,,,,,4.0,3.0,Tue Nov 03 04:59:19,0.0,0.0,90.0
2873,B002,Tue Nov 03 05:04:20,90.0,,,,,5.0,3.0,Tue Nov 03 05:04:20,0.0,0.0,90.0
2874,B002,Tue Nov 03 05:09:20,90.0,,,,,5.0,3.0,Tue Nov 03 05:09:20,0.0,0.0,90.0
2875,B002,Tue Nov 03 05:14:20,90.0,,,,,5.0,3.0,Tue Nov 03 05:14:20,0.0,0.0,90.0
2876,B002,Tue Nov 03 05:19:23,90.0,,,,,5.0,3.0,Tue Nov 03 05:19:23,0.0,0.0,90.0
2877,B002,Tue Nov 03 05:24:24,90.0,,,,,5.0,3.0,Tue Nov 03 05:24:24,0.0,0.0,90.0
2878,B002,Tue Nov 03 05:29:26,90.0,,,,,5.0,3.0,Tue Nov 03 05:29:26,0.0,0.0,90.0
2879,B002,Tue Nov 03 05:34:26,90.0,,,,,5.0,3.0,Tue Nov 03 05:34:26,0.0,0.0,90.0
2880,B002,Tue Nov 03 05:39:27,90.0,,,,,5.0,3.0,Tue Nov 03 05:39:27,0.0,0.0,90.0
2881,B002,Tue Nov 03 05:44:28,90.0,,,,,5.0,3.0,Tue Nov 03 05:44:28,0.0,0.0,90.0
2882,B002,Tue Nov 03 05:49:30,90.0,,,,,5.0,3.0,Tue Nov 03 05:49:30,0.0,0.0,90.0
2883,B002,Tue Nov 03 05:54:36,90.0,,,,,5.0,3.0,Tue Nov 03 05:54:36,0.0,0.0,90.0
2884,B002,Tue Nov 03 05:59:41,90.0,,,,,5.0,3.0,Tue Nov 03 05:59:41,0.0,0.0,90.0
2885,B002,Tue Nov 03 06:04:43,90.0,,,,,6.0,3.0,Tue Nov 03 06:04:43,0.0,0.0,90.0
2886,B002,Tue Nov 03 06:09:41,90.0,,,,,6.0,3.0,Tue Nov 03 06:09:41,0.0,0.0,90.0
2887,B002,Tue Nov 03 06:14:40,90.0,,,,,6.0,3.0,Tue Nov 03 06:14:40,0.0,0.0,90.0
2888,B002,Tue Nov 03 06:19:44,90.0,,,,,6.0,3.0,Tue Nov 03 06:19:44,0.0,0.0,90.0
2889,B002,Tue Nov 03 06:24:45,90.0,,,,,6.0,3.0,Tue Nov 03 06:24:45,0.0,0.0,90.0
2890,B002,Tue Nov 03 06:34:49,90.0,,,,,6.0,3.0,Tue Nov 03 06:34:49,0.0,0.0,90.0
2891,B002,Tue Nov 03 06:39:49,90.0,,,,,6.0,3.0,Tue Nov 03 06:39:49,0.0,0.0,90.0
2892,B002,Tue Nov 03 06:44:51,90.0,,,,,6.0,3.0,Tue Nov 03 06:44:51,0.0,0.0,90.0
2893,B002,Tue Nov 03 06:49:53,90.0,,,,,6.0,3.0,Tue Nov 03 06:49:53,0.0,0.0,90.0
2894,B002,Tue Nov 03 06:54:50,90.0,,,,,6.0,3.0,Tue Nov 03 06:54:50,0.0,0.0,90.0
2895,B002,Tue Nov 03 06:59:56,90.0,,,,,6.0,3.0,Tue Nov 03 06:59:56,0.0,0.0,90.0
2896,B002,Tue Nov 03 07:04:59,90.0,,,,,7.0,3.0,Tue Nov 03 07:04:59,0.0,0.0,90.0
2897,B002,Tue Nov 03 07:10:01,90.0,,,,,7.0,3.0,Tue Nov 03 07:10:01,0.0,0.0,90.0
2898,B002,Tue Nov 03 07:15:02,90.0,,,,,7.0,3.0,Tue Nov 03 07:15:02,0.0,0.0,90.0
2899,B002,Tue Nov 03 07:20:05,90.0,,,,,7.0,3.0,Tue Nov 03 07:20:05,0.0,0.0,90.0
2900,B002,Tue Nov 03 07:25:04,90.0,,,,,7.0,3.0,Tue Nov 03 07:25:04,0.0,0.0,90.0
2901,B002,Tue Nov 03 07:30:10,90.0,,,,,7.0,3.0,Tue Nov 03 07:30:10,0.0,0.0,90.0
2902,B002,Tue Nov 03 07:35:13,90.0,,,,,7.0,3.0,Tue Nov 03 07:35:13,0.0,0.0,90.0
2903,B002,Tue Nov 03 07:40:14,90.0,,,,,7.0,3.0,Tue Nov 03 07:40:14,0.0,0.0,90.0
2904,B002,Tue Nov 03 07:45:18,90.0,,,,,7.0,3.0,Tue Nov 03 07:45:18,0.0,0.0,90.0
2905,B002,Tue Nov 03 07:50:24,90.0,,,,,7.0,3.0,Tue Nov 03 07:50:24,0.0,0.0,90.0
2906,B002,Tue Nov 03 07:55:25,90.0,,,,,7.0,3.0,Tue Nov 03 07:55:25,0.0,0.0,90.0
2907,B002,Tue Nov 03 08:00:32,90.0,,,,,8.0,3.0,Tue Nov 03 08:00:32,0.0,0.0,90.0
2908,B002,Tue Nov 03 08:05:40,90.0,,,,,8.0,3.0,Tue Nov 03 08:05:40,0.0,0.0,90.0
2909,B002,Tue Nov 03 08:10:40,90.0,,,,,8.0,3.0,Tue Nov 03 08:10:40,0.0,0.0,90.0
2910,B002,Tue Nov 03 08:15:44,90.0,,,,,8.0,3.0,Tue Nov 03 08:15:44,0.0,0.0,90.0
2911,B002,Tue Nov 03 08:20:49,90.0,,,,,8.0,3.0,Tue Nov 03 08:20:49,1.0,1.0,90.0
2912,B002,Tue Nov 03 08:25:58,90.0,,,,,8.0,3.0,Tue Nov 03 08:25:58,3.0,3.0,90.0
2913,B002,Tue Nov 03 08:31:04,90.0,,,,,8.0,3.0,Tue Nov 03 08:31:04,3.0,3.0,90.0
2914,B002,Tue Nov 03 08:36:05,90.0,,,,,8.0,3.0,Tue Nov 03 08:36:05,3.0,3.0,90.0
2915,B002,Tue Nov 03 08:41:15,90.0,,,,,8.0,3.0,Tue Nov 03 08:41:15,2.0,2.0,90.0
2916,B002,Tue Nov 03 08:46:24,90.0,,,,,8.0,3.0,Tue Nov 03 08:46:24,2.0,2.0,90.0
2917,B002,Tue Nov 03 08:51:46,90.0,,,,,8.0,3.0,Tue Nov 03 08:51:46,3.0,3.0,90.0
2918,B002,Tue Nov 03 08:57:01,90.0,,,,,8.0,3.0,Tue Nov 03 08:57:01,4.0,4.0,90.0
2919,B002,Tue Nov 03 17:01:29,90.0,,,,,17.0,3.0,Tue Nov 03 17:01:29,35.0,35.0,90.0
2920,B002,Tue Nov 03 17:06:22,90.0,,,,,17.0,3.0,Tue Nov 03 17:06:22,36.0,36.0,90.0
2921,B002,Tue Nov 03 17:11:16,90.0,,,,,17.0,3.0,Tue Nov 03 17:11:16,34.0,34.0,90.0
2922,B002,Tue Nov 03 17:16:06,90.0,,,,,17.0,3.0,Tue Nov 03 17:16:06,35.0,35.0,90.0
2923,B002,Tue Nov 03 17:21:14,90.0,,,,,17.0,3.0,Tue Nov 03 17:21:14,33.0,33.0,90.0
2924,B002,Tue Nov 03 17:26:09,90.0,,,,,17.0,3.0,Tue Nov 03 17:26:09,33.0,33.0,90.0
2925,B002,Tue Nov 03 17:31:10,90.0,,,,,17.0,3.0,Tue Nov 03 17:31:10,31.0,31.0,90.0
2926,B002,Tue Nov 03 17:36:17,90.0,,,,,17.0,3.0,Tue Nov 03 17:36:17,30.0,30.0,90.0
2927,B002,Tue Nov 03 17:41:23,90.0,,,,,17.0,3.0,Tue Nov 03 17:41:23,29.0,28.0,90.0
2928,B002,Tue Nov 03 17:46:31,90.0,,,,,17.0,3.0,Tue Nov 03 17:46:31,32.0,32.0,90.0
2929,B002,Tue Nov 03 17:51:37,90.0,,,,,17.0,3.0,Tue Nov 03 17:51:37,27.0,26.0,90.0
2930,B002,Tue Nov 03 17:56:38,90.0,,,,,17.0,3.0,Tue Nov 03 17:56:38,26.0,26.0,90.0
2931,B002,Tue Nov 03 18:01:37,90.0,,,,,18.0,3.0,Tue Nov 03 18:01:37,19.0,19.0,90.0
2932,B002,Tue Nov 03 18:06:37,90.0,,,,,18.0,3.0,Tue Nov 03 18:06:37,14.0,14.0,90.0
2933,B002,Tue Nov 03 18:12:25,90.0,,,,,18.0,3.0,Tue Nov 03 18:12:25,11.0,11.0,90.0
2934,B002,Tue Nov 03 18:16:35,90.0,,,,,18.0,3.0,Tue Nov 03 18:16:35,11.0,11.0,90.0
2935,B002,Tue Nov 03 18:21:38,90.0,,,,,18.0,3.0,Tue Nov 03 18:21:38,10.0,10.0,90.0
2936,B002,Tue Nov 03 18:26:28,90.0,,,,,18.0,3.0,Tue Nov 03 18:26:28,9.0,9.0,90.0
2937,B002,Tue Nov 03 18:31:25,90.0,,,,,18.0,3.0,Tue Nov 03 18:31:25,8.0,8.0,90.0
2938,B002,Tue Nov 03 18:36:35,90.0,,,,,18.0,3.0,Tue Nov 03 18:36:35,8.0,8.0,90.0
2939,B002,Tue Nov 03 18:41:32,90.0,,,,,18.0,3.0,Tue Nov 03 18:41:32,8.0,7.0,90.0
2940,B002,Tue Nov 03 18:46:32,90.0,,,,,18.0,3.0,Tue Nov 03 18:46:32,6.0,6.0,90.0
2941,B002,Tue Nov 03 18:51:33,90.0,,,,,18.0,3.0,Tue Nov 03 18:51:33,6.0,6.0,90.0
2942,B002,Tue Nov 03 18:56:39,90.0,,,,,18.0,3.0,Tue Nov 03 18:56:39,6.0,6.0,90.0
2943,B002,Tue Nov 03 19:01:46,90.0,,,,,19.0,3.0,Tue Nov 03 19:01:46,4.0,4.0,90.0
2944,B002,Tue Nov 03 19:06:49,90.0,,,,,19.0,3.0,Tue Nov 03 19:06:49,2.0,2.0,90.0
2945,B002,Tue Nov 03 19:11:49,90.0,,,,,19.0,3.0,Tue Nov 03 19:11:49,0.0,0.0,90.0
2946,B002,Tue Nov 03 19:16:44,90.0,,,,,19.0,3.0,Tue Nov 03 19:16:44,0.0,0.0,90.0
2947,B002,Tue Nov 03 19:21:50,90.0,,,,,19.0,3.0,Tue Nov 03 19:21:50,0.0,0.0,90.0
2948,B002,Tue Nov 03 19:26:49,90.0,,,,,19.0,3.0,Tue Nov 03 19:26:49,1.0,1.0,90.0
2949,B002,Tue Nov 03 19:31:55,90.0,,,,,19.0,3.0,Tue Nov 03 19:31:55,0.0,0.0,90.0
2950,B002,Tue Nov 03 19:36:56,90.0,,,,,19.0,3.0,Tue Nov 03 19:36:56,0.0,0.0,90.0
2951,B002,Tue Nov 03 19:41:54,90.0,,,,,19.0,3.0,Tue Nov 03 19:41:54,0.0,0.0,90.0
2952,B002,Tue Nov 03 19:46:56,90.0,,,,,19.0,3.0,Tue Nov 03 19:46:56,0.0,0.0,90.0
2953,B002,Tue Nov 03 19:51:55,90.0,,,,,19.0,3.0,Tue Nov 03 19:51:55,0.0,0.0,90.0
2954,B002,Tue Nov 03 19:57:01,90.0,,,,,19.0,3.0,Tue Nov 03 19:57:01,0.0,0.0,90.0
2955,B002,Tue Nov 03 20:02:03,90.0,,,,,20.0,3.0,Tue Nov 03 20:02:03,0.0,0.0,90.0
2956,B002,Tue Nov 03 20:07:02,90.0,,,,,20.0,3.0,Tue Nov 03 20:07:02,0.0,0.0,90.0
2957,B002,Tue Nov 03 20:12:02,90.0,,,,,20.0,3.0,Tue Nov 03 20:12:02,0.0,0.0,90.0
2958,B002,Tue Nov 03 20:17:06,90.0,,,,,20.0,3.0,Tue Nov 03 20:17:06,0.0,0.0,90.0
2959,B002,Tue Nov 03 20:22:03,90.0,,,,,20.0,3.0,Tue Nov 03 20:22:03,0.0,0.0,90.0
2960,B002,Tue Nov 03 20:27:08,90.0,,,,,20.0,3.0,Tue Nov 03 20:27:08,0.0,0.0,90.0
2961,B002,Tue Nov 03 20:32:06,90.0,,,,,20.0,3.0,Tue Nov 03 20:32:06,0.0,0.0,90.0
2962,B002,Tue Nov 03 20:37:06,90.0,,,,,20.0,3.0,Tue Nov 03 20:37:06,0.0,0.0,90.0
2963,B002,Tue Nov 03 20:42:13,90.0,,,,,20.0,3.0,Tue Nov 03 20:42:13,0.0,0.0,90.0
2964,B002,Tue Nov 03 20:47:06,90.0,,,,,20.0,3.0,Tue Nov 03 20:47:06,0.0,0.0,90.0
2965,B002,Tue Nov 03 20:52:10,90.0,,,,,20.0,3.0,Tue Nov 03 20:52:10,0.0,0.0,90.0
2966,B002,Tue Nov 03 20:57:14,90.0,,,,,20.0,3.0,Tue Nov 03 20:57:14,0.0,0.0,90.0
2967,B002,Tue Nov 03 21:02:13,90.0,,,,,21.0,3.0,Tue Nov 03 21:02:13,0.0,0.0,90.0
2968,B002,Tue Nov 03 21:07:15,90.0,,,,,21.0,3.0,Tue Nov 03 21:07:15,0.0,0.0,90.0
2969,B002,Tue Nov 03 21:12:18,90.0,,,,,21.0,3.0,Tue Nov 03 21:12:18,0.0,0.0,90.0
2970,B002,Tue Nov 03 21:17:16,90.0,,,,,21.0,3.0,Tue Nov 03 21:17:16,0.0,0.0,90.0
2971,B002,Tue Nov 03 21:22:20,90.0,,,,,21.0,3.0,Tue Nov 03 21:22:20,0.0,0.0,90.0
2972,B002,Tue Nov 03 21:27:21,90.0,,,,,21.0,3.0,Tue Nov 03 21:27:21,0.0,0.0,90.0
2973,B002,Tue Nov 03 21:32:35,90.0,,,,,21.0,3.0,Tue Nov 03 21:32:35,0.0,0.0,90.0
2974,B002,Tue Nov 03 21:37:25,90.0,,,,,21.0,3.0,Tue Nov 03 21:37:25,0.0,0.0,90.0
2975,B002,Tue Nov 03 21:42:24,90.0,,,,,21.0,3.0,Tue Nov 03 21:42:24,0.0,0.0,90.0
2976,B002,Tue Nov 03 21:47:26,90.0,,,,,21.0,3.0,Tue Nov 03 21:47:26,0.0,0.0,90.0
2977,B002,Tue Nov 03 21:52:27,90.0,,,,,21.0,3.0,Tue Nov 03 21:52:27,0.0,0.0,90.0
2978,B002,Tue Nov 03 21:57:28,90.0,,,,,21.0,3.0,Tue Nov 03 21:57:28,0.0,0.0,90.0
2979,B002,Tue Nov 03 22:02:29,90.0,,,,,22.0,3.0,Tue Nov 03 22:02:29,0.0,0.0,90.0
2980,B002,Tue Nov 03 22:07:35,90.0,,,,,22.0,3.0,Tue Nov 03 22:07:35,0.0,0.0,90.0
2981,B002,Tue Nov 03 22:12:39,90.0,,,,,22.0,3.0,Tue Nov 03 22:12:39,0.0,0.0,90.0
2982,B002,Tue Nov 03 22:17:40,90.0,,,,,22.0,3.0,Tue Nov 03 22:17:40,0.0,0.0,90.0
2983,B002,Tue Nov 03 22:22:38,90.0,,,,,22.0,3.0,Tue Nov 03 22:22:38,0.0,0.0,90.0
2984,B002,Tue Nov 03 22:27:41,90.0,,,,,22.0,3.0,Tue Nov 03 22:27:41,0.0,0.0,90.0
2985,B002,Tue Nov 03 22:32:45,90.0,,,,,22.0,3.0,Tue Nov 03 22:32:45,0.0,0.0,90.0
2986,B002,Tue Nov 03 22:37:38,90.0,,,,,22.0,3.0,Tue Nov 03 22:37:38,0.0,0.0,90.0
2987,B002,Tue Nov 03 22:42:58,90.0,,,,,22.0,3.0,Tue Nov 03 22:42:58,0.0,0.0,90.0
2988,B002,Tue Nov 03 22:47:55,90.0,,,,,22.0,3.0,Tue Nov 03 22:47:55,0.0,0.0,90.0
2989,B002,Tue Nov 03 22:52:54,90.0,,,,,22.0,3.0,Tue Nov 03 22:52:54,0.0,0.0,90.0
2990,B002,Tue Nov 03 22:57:56,90.0,,,,,22.0,3.0,Tue Nov 03 22:57:56,0.0,0.0,90.0
2991,B002,Tue Nov 03 23:02:58,90.0,,,,,23.0,3.0,Tue Nov 03 23:02:58,0.0,0.0,90.0
2992,B002,Tue Nov 03 23:07:53,90.0,,,,,23.0,3.0,Tue Nov 03 23:07:53,0.0,0.0,90.0
2993,B002,Tue Nov 03 23:12:53,90.0,,,,,23.0,3.0,Tue Nov 03 23:12:53,0.0,0.0,90.0
2994,B002,Tue Nov 03 23:17:50,90.0,,,,,23.0,3.0,Tue Nov 03 23:17:50,0.0,0.0,90.0
2995,B002,Tue Nov 03 23:22:55,90.0,,,,,23.0,3.0,Tue Nov 03 23:22:55,0.0,0.0,90.0
2996,B002,Tue Nov 03 23:28:00,90.0,,,,,23.0,3.0,Tue Nov 03 23:28:00,0.0,0.0,90.0
2997,B002,Tue Nov 03 23:32:58,90.0,,,,,23.0,3.0,Tue Nov 03 23:32:58,0.0,0.0,90.0
2998,B002,Tue Nov 03 23:38:01,90.0,,,,,23.0,3.0,Tue Nov 03 23:38:01,0.0,0.0,90.0
2999,B002,Tue Nov 03 23:42:58,90.0,,,,,23.0,3.0,Tue Nov 03 23:42:58,0.0,0.0,90.0
3000,B002,Tue Nov 03 23:47:55,90.0,,,,,23.0,3.0,Tue Nov 03 23:47:55,0.0,0.0,90.0
3001,B002,Tue Nov 03 23:52:58,90.0,,,,,23.0,3.0,Tue Nov 03 23:52:58,0.0,0.0,90.0
3002,B002,Tue Nov 03 23:57:58,90.0,,,,,23.0,3.0,Tue Nov 03 23:57:58,0.0,0.0,90.0
3003,B002,Wed Nov 04 00:03:13,90.0,,,,,0.0,4.0,Wed Nov 04 00:03:13,0.0,0.0,90.0
3004,B002,Wed Nov 04 00:08:12,90.0,,,,,0.0,4.0,Wed Nov 04 00:08:12,0.0,0.0,90.0
3005,B002,Wed Nov 04 00:13:12,90.0,,,,,0.0,4.0,Wed Nov 04 00:13:12,0.0,0.0,90.0
3006,B002,Wed Nov 04 00:18:13,90.0,,,,,0.0,4.0,Wed Nov 04 00:18:13,0.0,0.0,90.0
3007,B002,Wed Nov 04 00:23:14,90.0,,,,,0.0,4.0,Wed Nov 04 00:23:14,0.0,0.0,90.0
3008,B002,Wed Nov 04 00:28:27,90.0,,,,,0.0,4.0,Wed Nov 04 00:28:27,0.0,0.0,90.0
3009,B002,Wed Nov 04 00:33:16,90.0,,,,,0.0,4.0,Wed Nov 04 00:33:16,0.0,0.0,90.0
3010,B002,Wed Nov 04 00:38:15,90.0,,,,,0.0,4.0,Wed Nov 04 00:38:15,0.0,0.0,90.0
3011,B002,Wed Nov 04 00:43:20,90.0,,,,,0.0,4.0,Wed Nov 04 00:43:20,0.0,0.0,90.0
3012,B002,Wed Nov 04 00:48:52,90.0,,,,,0.0,4.0,Wed Nov 04 00:48:52,0.0,0.0,90.0
3013,B002,Wed Nov 04 00:54:19,90.0,,,,,0.0,4.0,Wed Nov 04 00:54:19,0.0,0.0,90.0
3014,B002,Wed Nov 04 00:58:25,90.0,,,,,0.0,4.0,Wed Nov 04 00:58:25,0.0,0.0,90.0
3015,B002,Wed Nov 04 01:03:21,90.0,,,,,1.0,4.0,Wed Nov 04 01:03:21,0.0,0.0,90.0
3016,B002,Wed Nov 04 01:08:21,90.0,,,,,1.0,4.0,Wed Nov 04 01:08:21,0.0,0.0,90.0
3017,B002,Wed Nov 04 01:13:22,90.0,,,,,1.0,4.0,Wed Nov 04 01:13:22,0.0,0.0,90.0
3018,B002,Wed Nov 04 01:18:20,90.0,,,,,1.0,4.0,Wed Nov 04 01:18:20,0.0,0.0,90.0
3019,B002,Wed Nov 04 01:23:22,90.0,,,,,1.0,4.0,Wed Nov 04 01:23:22,0.0,0.0,90.0
3020,B002,Wed Nov 04 01:28:22,90.0,,,,,1.0,4.0,Wed Nov 04 01:28:22,0.0,0.0,90.0
3021,B002,Wed Nov 04 01:33:22,90.0,,,,,1.0,4.0,Wed Nov 04 01:33:22,0.0,0.0,90.0
3022,B002,Wed Nov 04 01:38:24,90.0,,,,,1.0,4.0,Wed Nov 04 01:38:24,0.0,0.0,90.0
3023,B002,Wed Nov 04 01:43:27,90.0,,,,,1.0,4.0,Wed Nov 04 01:43:27,0.0,0.0,90.0
3024,B002,Wed Nov 04 01:48:26,90.0,,,,,1.0,4.0,Wed Nov 04 01:48:26,0.0,0.0,90.0
3025,B002,Wed Nov 04 01:53:31,90.0,,,,,1.0,4.0,Wed Nov 04 01:53:31,0.0,0.0,90.0
3026,B002,Wed Nov 04 01:58:29,90.0,,,,,1.0,4.0,Wed Nov 04 01:58:29,0.0,0.0,90.0
3027,B002,Wed Nov 04 02:03:33,90.0,,,,,2.0,4.0,Wed Nov 04 02:03:33,0.0,0.0,90.0
3028,B002,Wed Nov 04 02:07:12,90.0,,,,,2.0,4.0,Wed Nov 04 02:07:12,0.0,0.0,90.0
3029,B002,Wed Nov 04 02:13:31,90.0,,,,,2.0,4.0,Wed Nov 04 02:13:31,0.0,0.0,90.0
3030,B002,Wed Nov 04 02:18:31,90.0,,,,,2.0,4.0,Wed Nov 04 02:18:31,0.0,0.0,90.0
3031,B002,Wed Nov 04 02:23:35,90.0,,,,,2.0,4.0,Wed Nov 04 02:23:35,0.0,0.0,90.0
3032,B002,Wed Nov 04 02:28:32,90.0,,,,,2.0,4.0,Wed Nov 04 02:28:32,0.0,0.0,90.0
3033,B002,Wed Nov 04 02:33:37,90.0,,,,,2.0,4.0,Wed Nov 04 02:33:37,0.0,0.0,90.0
3034,B002,Wed Nov 04 02:38:36,90.0,,,,,2.0,4.0,Wed Nov 04 02:38:36,0.0,0.0,90.0
3035,B002,Wed Nov 04 02:43:36,90.0,,,,,2.0,4.0,Wed Nov 04 02:43:36,0.0,0.0,90.0
3036,B002,Wed Nov 04 02:48:39,90.0,,,,,2.0,4.0,Wed Nov 04 02:48:39,0.0,0.0,90.0
3037,B002,Wed Nov 04 02:53:40,90.0,,,,,2.0,4.0,Wed Nov 04 02:53:40,0.0,0.0,90.0
3038,B002,Wed Nov 04 02:58:39,90.0,,,,,2.0,4.0,Wed Nov 04 02:58:39,0.0,0.0,90.0
